t,wind
8154,2.25
8155,0.522
8156,1.35
8157,0.45
8158,0.288
8159,1.17
8160,0.792
8161,0.972
8162,0.324
8163,0.612
8164,0.216
8165,0.612
8166,0.684
8167,1.818
8168,0.702
8169,1.944
8170,3.132
8171,4.212
8172,4.662
8173,4.428
8174,4.662
8175,4.716
8176,3.258
8177,2.232
8178,1.188
8179,0.342
8180,0.216
8181,0.594
8182,1.404
8183,1.926
8184,2.394
8185,3.222
8186,2.862
8187,3.582
8188,3.15
8189,3.672
8190,3.852
8191,3.222
8192,3.906
8193,3.618
8194,5.796
8195,6.858
8196,7.2
8197,7.146
8198,7.254
8199,6.624
8200,5.778
8201,5.004
8202,3.6
8203,3.654
8204,3.726
8205,3.96
8206,2.772
8207,2.412
8208,1.962
8209,2.376
8210,2.16
8211,2.466
8212,3.492
8213,4.176
8214,4.896
8215,6.03
8216,7.236
8217,6.732
8218,5.958
8219,5.472
8220,8.01
8221,7.668
8222,7.668
8223,7.2
8224,6.696
8225,5.58
8226,5.13
8227,3.87
8228,3.186
8229,2.574
8230,2.988
8231,3.852
8232,4.662
8233,4.752
8234,2.916
8235,2.538
8236,2.754
8237,3.744
8238,4.14
8239,2.952
8240,4.068
8241,3.06
8242,2.988
8243,3.582
8244,4.986
8245,6.264
8246,6.426
8247,6.444
8248,5.454
8249,3.924
8250,2.952
8251,2.106
8252,1.962
8253,2.268
8254,2.286
8255,2.97
8256,2.448
8257,2.556
8258,2.718
8259,3.384
8260,4.068
8261,4.752
8262,4.878
8263,5.598
8264,6.048
8265,5.832
8266,5.526
8267,4.104
8268,3.24
8269,3.456
8270,3.888
8271,3.222
8272,2.394
8273,1.764
8274,0.846
8275,0.756
8276,1.35
8277,1.224
8278,1.386
8279,1.71
8280,1.278
8281,1.422
8282,3.06
8283,4.266
8284,3.762
8285,3.636
8286,3.042
8287,4.23
8288,5.634
8289,3.924
8290,3.528
8291,3.78
8292,4.104
8293,4.014
8294,4.104
8295,2.898
8296,1.404
8297,0.45
8298,0.09
8299,0.576
8300,0.09
8301,0.288
8302,0.81
8303,1.134
8304,2.484
8305,3.06
8306,3.186
8307,4.122
8308,4.716
8309,5.058
8310,4.338
8311,6.57
8312,6.462
8313,4.95
8314,5.328
8315,3.762
8316,5.076
8317,5.382
8318,5.22
8319,4.716
8320,3.816
8321,2.052
8322,1.332
8323,0.72
8324,2.142
8325,1.494
8326,2.7
8327,3.492
8328,3.456
8329,2.808
8330,3.546
8331,4.896
8332,5.778
8333,6.336
8334,5.706
8335,5.634
8336,5.094
8337,4.302
8338,4.176
8339,3.924
8340,2.898
8341,2.232
8342,2.646
8343,2.682
8344,1.728
8345,0.81
8346,0.036
8347,0.918
8348,1.926
8349,4.05
8350,4.392
8351,3.888
8352,4.176
8353,4.032
8354,5.274
8355,4.986
8356,5.796
8357,6.264
8358,6.102
8359,6.354
8360,5.778
8361,6.678
8362,5.544
8363,4.77
8364,3.456
8365,4.14
8366,4.536
8367,4.644
8368,3.438
8369,3.168
8370,1.98
8371,1.944
8372,1.836
8373,1.116
8374,0.99
8375,2.79
8376,1.512
8377,3.942
8378,2.286
8379,1.818
8380,2.592
8381,2.034
8382,4.338
8383,3.294
8384,5.382
8385,4.266
8386,4.86
8387,4.554
8388,3.492
8389,3.618
8390,4.122
8391,3.222
8392,1.746
8393,0.756
8394,0.288
8395,0.396
8396,0.576
8397,1.584
8398,1.962
8399,2.556
8400,1.962
8401,1.89
8402,3.114
8403,2.304
8404,2.538
8405,4.32
8406,3.132
8407,3.78
8408,2.61
8409,3.114
8410,2.034
8411,3.69
8412,3.006
8413,3.942
8414,3.078
8415,2.79
8416,2.718
8417,2.862
8418,3.222
8419,1.926
8420,2.34
8421,3.708
8422,3.222
8423,3.564
8424,4.572
8425,4.572
8426,3.42
8427,2.16
8428,1.764
8429,2.538
8430,2.376
8431,3.78
8432,3.654
8433,5.508
8434,8.64
8435,8.226
8436,9.432
8437,8.694
8438,7.542
8439,8.568
8440,6.732
8441,10.368
8442,10.584
8443,12.24
8444,11.34
8445,13.374
8446,12.564
8447,12.33
8448,13.446
8449,9.18
8450,9.396
8451,9.63
8452,5.454
8453,4.572
8454,6.642
8455,8.244
8456,5.724
8457,5.868
8458,7.362
8459,5.31
8460,7.812
8461,6.246
8462,6.174
8463,4.842
8464,3.87
8465,2.682
8466,3.24
8467,2.736
8468,3.78
8469,4.32
8470,3.312
8471,5.22
8472,4.644
8473,7.2
8474,6.57
8475,7.182
8476,6.264
8477,5.4
8478,3.33
8479,4.554
8480,5.526
8481,5.256
8482,3.636
8483,2.016
8484,1.764
8485,1.26
8486,0.792
8487,0.576
8488,0.846
8489,0.936
8490,1.008
8491,0.54
8492,0.792
8493,0.594
8494,1.386
8495,1.944
8496,3.402
8497,3.456
8498,2.196
8499,3.42
8500,4.5
8501,4.572
8502,4.302
8503,5.04
8504,5.256
8505,4.896
8506,3.384
8507,3.348
8508,4.014
8509,4.5
8510,4.68
8511,3.924
8512,2.52
8513,1.134
8514,1.026
8515,1.134
8516,3.006
8517,5.706
8518,7.218
8519,7.686
8520,5.94
8521,5.544
8522,4.968
8523,6.012
8524,5.958
8525,3.222
8526,3.78
8527,3.15
8528,3.834
8529,3.726
8530,3.348
8531,3.654
8532,4.068
8533,4.23
8534,3.996
8535,3.24
8536,2.43
8537,3.15
8538,1.062
8539,1.404
8540,0.126
8541,1.998
8542,1.854
8543,3.078
8544,3.258
8545,4.5
8546,5.364
8547,5.04
8548,4.59
8549,4.734
8550,4.878
8551,5.112
8552,5.742
8553,5.688
8554,4.986
8555,4.23
8556,3.564
8557,4.392
8558,3.978
8559,3.762
8560,1.998
8561,1.134
8562,0.432
8563,1.062
8564,2.7
8565,3.78
8566,4.23
8567,6.714
8568,6.21
8569,6.876
8570,6.3
8571,5.994
8572,5.346
8573,6.03
8574,5.508
8575,4.932
8576,4.518
8577,3.672
8578,2.952
8579,3.42
8580,3.564
8581,3.798
8582,4.14
8583,3.852
8584,2.25
8585,1.224
8586,0
8587,0.45
8588,0.972
8589,1.998
8590,3.96
8591,3.582
8592,4.248
8593,4.788
8594,4.896
8595,4.428
8596,4.914
8597,4.482
8598,5.778
8599,6.066
8600,5.58
8601,4.14
8602,3.042
8603,3.024
8604,3.132
8605,3.582
8606,3.222
8607,3.168
8608,3.096
8609,2.448
8610,3.276
8611,1.872
8612,3.312
8613,2.142
8614,3.942
8615,4.122
8616,4.626
8617,5.85
8618,5.868
8619,5.544
8620,6.03
8621,5.076
8622,6.264
8623,4.464
8624,5.148
8625,5.004
8626,3.816
8627,3.366
8628,3.33
8629,3.978
8630,4.806
8631,5.058
8632,2.448
8633,1.62
8634,0.702
8635,1.026
8636,1.08
8637,2.988
8638,4.086
8639,2.808
8640,3.924
8641,5.4
8642,5.58
8643,6.498
8644,3.708
8645,3.384
8646,4.878
8647,3.564
8648,6.336
8649,4.176
8650,3.708
8651,3.24
8652,2.79
8653,3.132
8654,3.204
8655,2.808
8656,1.35
8657,0.756
8658,0.342
8659,1.008
8660,0.936
8661,2.574
8662,2.844
8663,2.52
8664,2.556
8665,3.15
8666,4.104
8667,3.294
8668,3.384
8669,3.132
8670,2.196
8671,3.51
8672,3.33
8673,2.88
8674,3.924
8675,4.05
8676,5.742
8677,6.804
8678,6.966
8679,6.93
8680,5.814
8681,5.616
8682,3.87
8683,1.998
8684,2.196
8685,1.926
8686,2.988
8687,3.33
8688,3.366
8689,4.086
8690,3.834
8691,4.554
8692,4.248
8693,4.32
8694,5.436
8695,4.77
8696,4.374
8697,6.822
8698,7.92
8699,8.19
8700,7.938
8701,7.974
8702,6.804
8703,7.2
8704,4.482
8705,4.806
8706,4.14
8707,5.238
8708,4.698
8709,5.976
8710,7.47
8711,4.068
8712,3.69
8713,3.402
8714,2.88
8715,2.214
8716,2.178
8717,3.546
8718,3.42
8719,3.816
8720,3.24
8721,3.546
8722,3.564
8723,4.77
8724,5.202
8725,6.948
8726,6.552
8727,7.074
8728,5.94
8729,4.842
8730,3.582
8731,2.556
8732,1.944
8733,3.222
8734,3.6
8735,3.834
8736,4.788
8737,3.474
8738,4.356
8739,3.78
8740,3.672
8741,3.15
8742,4.644
8743,4.626
8744,6.57
8745,5.058
8746,4.914
8747,5.292
8748,6.66
8749,6.876
8750,5.67
8751,6.012
8752,4.986
8753,3.924
8754,2.79
8755,1.998
8756,2.358
8757,2.898
8758,3.69
8759,4.068
8760,4.698
8761,4.41
8762,5.184
8763,5.148
8764,6.048
8765,7.452
8766,8.01
8767,7.956
8768,8.028
8769,8.208
8770,7.092
8771,6.156
8772,4.788
8773,4.032
8774,4.608
8775,3.672
8776,3.672
8777,1.926
8778,1.098
8779,0.594
8780,0.9
8781,2.808
8782,4.608
8783,4.05
